"ID","Forest","NonForest"
46421,73.53,7.47
46422,30.87,50.13
46423,38.25,42.75
46424,75.78,5.22000000000001
46425,74.16,6.84
46426,74.25,6.75
46427,72.63,8.37
46428,75.24,5.76000000000001
46429,74.79,6.21000000000001
46430,77.31,3.69000000000001
46431,77.67,3.33000000000001
46432,69.03,11.97
46433,72.27,8.73
46434,62.82,18.18
46435,70.74,10.26
46436,75.15,5.84999999999999
46437,76.95,4.05000000000001
46438,44.82,36.18
46439,70.92,10.08
46440,42.48,38.52
46441,64.89,16.11
46442,70.56,10.44
46443,45.45,35.55
46444,73.62,7.38
46445,65.52,15.48
46446,61.92,19.08
46447,56.52,24.48
46448,71.64,9.36000000000001
46449,63.9,17.1
46450,74.52,6.48
46451,54.81,26.19
46452,47.79,33.21
46453,75.69,5.30999999999999
46454,77.22,3.78
46455,77.49,3.51000000000001
46456,74.52,6.47999999999999
46457,68.58,12.42
46458,69.57,11.43
46459,73.8,7.20000000000002
46460,68.31,12.69
46461,57.6,23.4
46462,68.31,12.69
46463,76.41,4.59
46464,63.36,17.64
46465,72.18,8.81999999999999
46466,74.97,6.03
46467,74.52,6.48
46468,61.83,19.17
46469,77.94,3.06
46470,74.52,6.47999999999999
46471,76.68,4.31999999999999
46472,76.86,4.14
46473,71.82,9.17999999999999
46474,69.57,11.43
46475,69.3,11.7
46476,77.49,3.51000000000001
46477,68.76,12.24
46478,77.49,3.50999999999999
46479,75.42,5.57999999999998
46480,77.13,3.87
46481,71.55,9.45
46482,76.59,4.41
46483,75.15,5.85000000000001
46484,67.05,13.95
46485,24.48,56.52
46486,25.47,55.53
46487,42.93,38.07
46488,36.09,44.91
46489,38.43,42.57
46490,39.87,41.13
46491,75.51,5.48999999999999
46492,46.89,34.11
46493,4.59,76.41
46494,8.82,72.18
46495,12.87,68.13
46496,35.37,45.63
46497,31.95,49.05
46498,58.59,22.41
46499,62.82,18.18
46500,60.39,20.61
46501,63.09,17.91
46502,74.88,6.12
46503,71.73,9.27000000000001
46504,71.91,9.08999999999999
46505,62.37,18.63
46506,37.08,43.92
46507,39.15,41.85
46508,55.26,25.74
46509,40.32,40.68
46510,62.19,18.81
46511,44.82,36.18
46512,62.73,18.27
46513,76.14,4.86
46514,57.24,23.76
46515,62.55,18.45
46516,71.82,9.18000000000001
46517,58.5,22.5
46518,56.97,24.03
46519,59.31,21.69
46520,75.69,5.31000000000002
46521,57.6,23.4
46522,48.78,32.22
46523,50.85,30.15
46524,55.35,25.65
46525,61.65,19.35
46526,62.01,18.99
46527,39.33,41.67
46528,67.5,13.5
46529,73.98,7.01999999999998
46530,56.88,24.12
46531,78.48,2.52
46532,80.1,0.900000000000006
46533,70.11,10.89
46534,69.48,11.52
46535,79.74,1.26000000000001
46536,53.91,27.09
46537,80.1,0.900000000000006
46538,67.59,13.41
46539,66.06,14.94
46540,77.58,3.42000000000002
46541,67.05,13.95
46542,75.96,5.04000000000001
46543,74.7,6.3
46544,80.73,0.27000000000001
46545,58.68,22.32
46546,37.35,43.65
46547,0,81
46548,26.73,54.27
46549,47.43,33.57
46550,63.99,17.01
46551,44.1,36.9
46552,68.76,12.24
46553,34.2,46.8
46554,62.64,18.36
46555,13.14,67.86
46556,27.36,53.64
46557,59.04,21.96
46558,75.24,5.76000000000001
46559,75.42,5.58000000000001
46560,74.79,6.20999999999999
46561,44.55,36.45
46562,6.75,74.25
46563,77.67,3.33000000000001
46564,75.33,5.66999999999999
46565,77.04,3.96000000000001
46566,75.42,5.58
46567,76.5,4.5
46568,74.16,6.83999999999999
46569,72.09,8.91
46570,65.25,15.75
46571,77.31,3.69
46572,75.87,5.13
46573,69.12,11.88
46574,70.47,10.53
46575,45,36
46576,47.25,33.75
46577,60.75,20.25
46578,68.31,12.69
46579,59.22,21.78
46580,64.44,16.56
46581,44.28,36.72
46582,45.36,35.64
46583,36.63,44.37
46584,70.38,10.62
46585,65.88,15.12
46586,78.66,2.33999999999999
46587,61.47,19.53
46588,64.98,16.02
46589,38.25,42.75
46590,70.74,10.26
46591,77.04,3.96000000000002
46592,75.6,5.40000000000001
46593,35.37,45.63
46594,30.87,50.13
46595,56.34,24.66
46596,67.14,13.86
46597,72.9,8.09999999999999
46598,65.79,15.21
46599,66.06,14.94
46600,79.29,1.71000000000001
46601,77.31,3.69
46602,77.85,3.14999999999999
46603,78.93,2.07000000000001
46604,79.74,1.25999999999999
46605,78.93,2.06999999999999
46606,77.85,3.15000000000001
46607,77.22,3.78
46608,70.83,10.17
46609,78.66,2.34
46610,68.85,12.15
46611,52.11,28.89
46612,57.51,23.49
46613,78.57,2.42999999999999
46614,79.65,1.35000000000001
46615,49.68,31.32
46616,55.44,25.56
46617,79.02,1.97999999999999
46618,71.46,9.54000000000001
46619,63.63,17.37
46620,17.1,63.9
46621,73.71,7.28999999999999
46622,79.83,1.17
46623,70.74,10.26
46624,71.19,9.81
46625,17.55,63.45
46626,35.46,45.54
46627,79.83,1.17
46628,80.01,0.990000000000009
46629,79.38,1.62
46630,78.93,2.06999999999999
46631,72.63,8.37
46632,54.9,26.1
46633,72.54,8.46000000000001
46634,79.2,1.79999999999998
46635,77.94,3.05999999999999
46636,78.57,2.42999999999999
46637,78.75,2.24999999999999
46638,79.38,1.62
46639,57.96,23.04
46640,18.27,62.73
46641,79.2,1.8
46642,26.91,54.09
46643,9,72
46644,67.32,13.68
46645,14.49,66.51
46646,32.67,48.33
46647,68.58,12.42
46648,58.23,22.77
46649,39.06,41.94
46650,28.8,52.2
46651,32.58,48.42
46652,27.9,53.1
46653,8.91,72.09
46654,63,18
46655,27.63,53.37
46656,55.62,25.38
46657,71.73,9.27
46658,9,72
46659,0,81
46660,0,81
46661,0,81
46662,0,81
46663,0,81
46664,0,81
46665,0,81
46666,0,81
46667,0,81
46668,0,81
46669,43.2,37.8
46670,66.24,14.76
46671,4.77,76.23
46672,0,81
46673,32.94,48.06
46674,74.07,6.92999999999999
46675,74.07,6.92999999999998
46676,77.13,3.87
46677,76.68,4.32000000000001
46678,77.4,3.59999999999999
46679,79.2,1.8
46680,51.57,29.43
46740,0,81
46741,0,81
46742,14.4,66.6
46743,4.05,76.95
46744,48.87,32.13
46745,17.46,63.54
46746,16.56,64.44
46747,18,63
46748,7.56,73.44
46749,0,81
46750,0,81
46751,1.89,79.11
46752,8.01,72.99
46753,0,81
46754,0,81
46755,0,81
46756,0,81
46757,17.82,63.18
46758,15.21,65.79
46759,0,81
46760,35.55,45.45
46761,0,81
46762,0,81
46763,40.14,40.86
46764,64.8,16.2
46765,52.65,28.35
46766,8.91,72.09
46767,10.98,70.02
46768,66.33,14.67
46769,54.9,26.1
46770,44.73,36.27
46771,29.7,51.3
46772,34.2,46.8
46773,26.01,54.99
46774,25.65,55.35
46775,27.18,53.82
46776,21.87,59.13
46777,0,81
46778,0,81
46779,14.22,66.78
46780,4.86,76.14
46781,0,81
46782,4.95,76.05
46783,42.39,38.61
46784,49.05,31.95
46785,17.46,63.54
46786,0,81
46787,8.64,72.36
46788,0,81
46789,46.35,34.65
46790,40.68,40.32
46791,15.75,65.25
46792,13.77,67.23
46793,30.87,50.13
46794,26.64,54.36
46795,40.23,40.77
46796,0,81
46797,0,81
46798,0,81
46799,0,81
46800,4.68,76.32
46801,30.51,50.49
46802,27.99,53.01
46803,0,81
46804,0,81
46805,52.83,28.17
46806,33.66,47.34
46807,15.57,65.43
46808,47.61,33.39
46809,34.56,46.44
46810,48.69,32.31
46811,44.64,36.36
46812,13.41,67.59
46813,0,81
46814,8.91,72.09
46815,38.25,42.75
46816,15.93,65.07
46817,0,81
46818,0,81
46819,0,81
46820,8.28,72.72
46821,20.07,60.93
46822,34.2,46.8
46823,19.89,61.11
46824,28.89,52.11
46825,30.69,50.31
46826,33.84,47.16
46827,39.24,41.76
46828,35.19,45.81
46829,36.09,44.91
46830,33.57,47.43
46831,24.3,56.7
46832,29.97,51.03
46833,0,81
46834,4.14,76.86
46835,8.19,72.81
46836,13.5,67.5
46837,17.64,63.36
46838,3.78,77.22
46839,0,81
46840,0,81
46841,11.79,69.21
46842,11.7,69.3
46843,4.14,76.86
46844,0,81
46845,20.25,60.75
46846,56.97,24.03
46847,42.03,38.97
46848,39.42,41.58
46849,9.99,71.01
46850,5.4,75.6
46851,0,81
46852,0,81
46853,15.75,65.25
46854,5.04,75.96
46855,11.07,69.93
46856,4.32,76.68
46857,0,81
46858,0,81
46859,0,81
46860,0,81
46861,0,81
46862,0,81
46863,25.56,55.44
46864,0,81
46865,15.39,65.61
46866,0,81
46867,0,81
46868,0,81
46869,0,81
46870,0,81
46871,0,81
46872,0,81
46873,0,81
46874,0,81
46875,0,81
46876,0,81
46877,0,81
46878,0,81
46879,0,81
46880,79.92,1.08
46881,71.37,9.63000000000001
46882,80.55,0.450000000000003
46883,74.61,6.39
46884,10.98,70.02
46885,0,81
46886,0,81
46887,0,81
46888,0,81
46889,0,81
46890,6.84,74.16
46891,51.84,29.16
46892,13.23,67.77
46893,0,81
46894,0,81
46895,0,81
46896,0,81
46897,0,81
46898,0,81
46899,0,81
46900,0,81
46901,0,81
46902,0,81
46903,0,81
46904,0,81
46905,0,81
46906,0,81
46907,0,81
46908,0,81
46909,0,81
46910,0,81
46911,0,81
46912,8.55,72.45
46913,58.5,22.5
46914,67.41,13.59
46915,30.51,50.49
46916,21.42,59.58
46917,47.97,33.03
46918,53.64,27.36
46919,78.21,2.79000000000002
46920,74.16,6.84
46921,71.55,9.45
46922,72.45,8.55
46923,52.65,28.35
46924,56.43,24.57
46925,76.86,4.14000000000001
46926,67.77,13.23
46927,34.2,46.8
47015,21.69,59.31
47016,52.47,28.53
47017,59.13,21.87
47018,43.02,37.98
47019,51.3,29.7
47020,46.8,34.2
47021,60.39,20.61
47022,78.21,2.78999999999999
47023,74.79,6.21000000000001
47024,76.59,4.41
47025,70.92,10.08
47026,73.35,7.64999999999998
47027,67.68,13.32
47028,77.31,3.69
47029,78.21,2.78999999999999
47030,76.41,4.58999999999999
47031,38.52,42.48
47032,5.22,75.78
47033,0,81
47034,16.83,64.17
47035,48.42,32.58
47036,78.21,2.78999999999999
47037,62.55,18.45
47038,73.08,7.92
47039,72.99,8.01000000000001
47040,71.91,9.09
47041,75.42,5.58
47042,72.27,8.73
47043,65.52,15.48
47044,24.48,56.52
47045,51.48,29.52
47046,72.63,8.37
47047,69.21,11.79
47048,76.14,4.86
47049,76.95,4.05000000000001
47050,71.91,9.08999999999999
47051,67.05,13.95
47052,74.79,6.21000000000001
47053,72.36,8.64
47054,67.14,13.86
47055,72.81,8.19
47056,78.57,2.42999999999999
47057,78.3,2.7
47058,72,9
47059,72.18,8.81999999999999
47060,72.45,8.55
47061,56.07,24.93
47062,51.48,29.52
47063,75.24,5.76000000000001
47064,72.81,8.19
47065,70.2,10.8
47066,52.56,28.44
47067,75.15,5.84999999999999
47068,66.51,14.49
47069,63.63,17.37
47070,75.78,5.22
47071,75.87,5.13
47072,72.9,8.10000000000001
47073,73.89,7.11
47074,74.61,6.39000000000001
47075,67.59,13.41
47076,77.67,3.33000000000001
47077,75.96,5.04000000000002
47078,76.14,4.86
47079,75.24,5.76000000000001
47080,68.67,12.33
47081,62.1,18.9
47082,78.57,2.43000000000001
47083,71.64,9.36
47084,73.53,7.47
47085,58.05,22.95
47086,63.36,17.64
47087,77.13,3.86999999999999
47088,73.8,7.2
47089,69.84,11.16
47090,70.65,10.35
47091,60.66,20.34
47092,76.14,4.86
47093,73.53,7.47
47094,72,9
47095,75.69,5.31
47096,71.28,9.72
47097,75.51,5.48999999999999
47098,69.57,11.43
47099,74.25,6.75
47100,75.69,5.31
47101,77.67,3.33
47102,77.31,3.69
47103,77.49,3.51000000000001
47104,75.33,5.67
47105,76.05,4.95
47106,76.86,4.14000000000001
47107,74.52,6.48
47108,53.01,27.99
47109,16.02,64.98
47110,60.66,20.34
47111,73.08,7.92
47112,21.33,59.67
47113,40.14,40.86
47114,17.01,63.99
47115,22.86,58.14
47116,49.86,31.14
47117,43.2,37.8
47118,53.28,27.72
47119,38.43,42.57
47120,66.42,14.58
47121,74.16,6.84
47122,56.16,24.84
47123,55.62,25.38
47124,45.99,35.01
47125,68.4,12.6
47126,69.66,11.34
47127,42.75,38.25
47128,49.32,31.68
47129,57.15,23.85
47130,63.81,17.19
47131,36,45
47132,80.1,0.900000000000006
47133,56.97,24.03
47134,52.02,28.98
47135,71.1,9.90000000000001
47136,76.59,4.41
47137,79.92,1.08
47138,51.12,29.88
47139,73.98,7.02000000000001
47140,68.04,12.96
47141,23.31,57.69
47142,75.15,5.84999999999999
47143,79.38,1.62
47144,80.46,0.539999999999992
47145,80.01,0.989999999999995
47146,56.97,24.03
47147,70.2,10.8
47148,62.19,18.81
47149,59.76,21.24
47150,66.78,14.22
47151,59.85,21.15
47152,80.46,0.540000000000006
47153,48.6,32.4
47154,75.78,5.22
47155,79.47,1.53000000000002
47156,71.91,9.09
47157,78.93,2.06999999999999
47158,79.47,1.53
47159,80.19,0.810000000000002
47160,80.37,0.63000000000001
47161,77.94,3.05999999999999
47162,31.41,49.59
47163,64.17,16.83
47164,66.06,14.94
47165,68.67,12.33
47166,73.62,7.38
47167,58.86,22.14
47168,45.18,35.82
47169,36.09,44.91
47170,46.8,34.2
47171,71.55,9.45
47172,52.02,28.98
47173,27.81,53.19
47174,56.25,24.75
47175,55.08,25.92
47176,67.95,13.05
47177,47.61,33.39
47178,46.26,34.74
47179,27.63,53.37
47180,55.53,25.47
47181,39.78,41.22
47182,56.7,24.3
47183,76.68,4.32000000000001
47184,64.35,16.65
47185,60.39,20.61
47186,74.88,6.12
47187,74.88,6.11999999999999
47188,74.7,6.30000000000001
47189,77.85,3.15000000000001
47190,75.15,5.85000000000001
47191,46.89,34.11
47192,47.97,33.03
47193,64.35,16.65
47194,76.14,4.86
47195,77.04,3.95999999999999
47196,33.12,47.88
47197,13.77,67.23
47198,8.55,72.45
47199,0,81
47200,54.18,26.82
47201,68.58,12.42
47202,77.31,3.69000000000001
47203,74.97,6.03
47204,74.52,6.48
47205,67.41,13.59
47206,72.9,8.09999999999999
47207,71.01,9.99000000000001
47208,36,45
47209,77.85,3.15000000000001
47210,78.84,2.16000000000001
47211,79.47,1.53
47212,58.86,22.14
47213,67.95,13.05
47214,54.36,26.64
47215,78.57,2.43000000000001
47216,77.22,3.77999999999999
47217,70.38,10.62
47218,76.86,4.14
47219,77.49,3.50999999999999
47220,46.17,34.83
47221,41.49,39.51
47222,67.77,13.23
47223,62.46,18.54
47224,78.75,2.25
47225,76.14,4.86
47226,78.57,2.42999999999999
47227,78.66,2.34
47228,78.75,2.25
47229,74.79,6.20999999999998
47230,79.83,1.16999999999999
47231,79.83,1.16999999999999
47232,79.47,1.53
47233,79.47,1.53000000000002
47234,78.93,2.07000000000001
47235,79.38,1.62
47236,51.39,29.61
47237,71.1,9.90000000000001
47238,54.54,26.46
47239,35.55,45.45
47240,42.39,38.61
47241,50.31,30.69
47242,74.88,6.12
47243,79.38,1.61999999999999
47244,80.19,0.810000000000002
47245,78.12,2.88
47246,68.4,12.6
47247,68.94,12.06
47248,10.08,70.92
47249,40.41,40.59
47250,58.95,22.05
47251,75.42,5.57999999999998
47252,79.11,1.89
47253,79.2,1.8
47254,70.11,10.89
47255,65.16,15.84
47256,74.88,6.12
47257,73.08,7.91999999999999
47258,79.74,1.25999999999999
47259,79.29,1.70999999999999
47260,79.11,1.88999999999999
47261,77.4,3.59999999999999
47262,67.23,13.77
47263,41.85,39.15
47264,77.94,3.06
47265,69.75,11.25
47266,66.96,14.04
47267,16.2,64.8
47268,66.87,14.13
47269,63.72,17.28
47270,43.29,37.71
47271,51.57,29.43
47272,58.32,22.68
47273,17.01,63.99
47274,0,81
47275,33.84,47.16
47276,43.29,37.71
47277,21.15,59.85
47278,12.78,68.22
47279,0,81
47280,0,81
47281,0,81
47282,0,81
47283,0,81
47284,0,81
47285,0,81
47286,0,81
47287,0,81
47288,0,81
47289,0,81
47290,9,72
47291,71.46,9.53999999999999
47292,35.46,45.54
47293,35.64,45.36
47294,59.4,21.6
47295,41.04,39.96
47296,72.45,8.55
47297,68.13,12.87
47298,77.13,3.87
47299,78.3,2.7
47300,76.41,4.59
47301,77.31,3.69
47302,78.03,2.97
47303,19.44,61.56
47364,26.28,54.72
47365,22.59,58.41
47366,37.8,43.2
47367,17.19,63.81
47368,0,81
47369,0,81
47370,11.61,69.39
47371,4.95,76.05
47372,0,81
47373,0,81
47374,2.97,78.03
47375,0,81
47376,0,81
47377,0,81
47378,0,81
47379,0,81
47380,17.46,63.54
47381,4.05,76.95
47382,12.51,68.49
47383,26.28,54.72
47384,0,81
47385,0,81
47386,58.86,22.14
47387,17.82,63.18
47388,26.55,54.45
47389,33.93,47.07
47390,7.02,73.98
47391,36.81,44.19
47392,13.5,67.5
47393,49.32,31.68
47394,22.77,58.23
47395,27.27,53.73
47396,36.99,44.01
47397,5.31,75.69
47398,0,81
47399,27.72,53.28
47400,24.3,56.7
47401,13.41,67.59
47402,7.56,73.44
47403,0,81
47404,0,81
47405,0,81
47406,8.64,72.36
47407,0,81
47408,8.73,72.27
47409,0,81
47410,16.02,64.98
47411,12.15,68.85
47412,60.03,20.97
47413,55.98,25.02
47414,16.11,64.89
47415,5.67,75.33
47416,0,81
47417,38.97,42.03
47418,16.56,64.44
47419,0,81
47420,0,81
47421,22.59,58.41
47422,3.96,77.04
47423,10.71,70.29
47424,23.31,57.69
47425,6.93,74.07
47426,0,81
47427,0,81
47428,12.6,68.4
47429,20.79,60.21
47430,41.04,39.96
47431,36.63,44.37
47432,16.47,64.53
47433,55.71,25.29
47434,46.44,34.56
47435,52.47,28.53
47436,16.2,64.8
47437,3.06,77.94
47438,23.04,57.96
47439,24.03,56.97
47440,21.69,59.31
47441,0,81
47442,0,81
47443,26.46,54.54
47444,22.5,58.5
47445,22.68,58.32
47446,27.81,53.19
47447,26.82,54.18
47448,35.55,45.45
47449,30.96,50.04
47450,43.11,37.89
47451,27.9,53.1
47452,45,36
47453,44.55,36.45
47454,60.48,20.52
47455,24.66,56.34
47456,25.65,55.35
47457,7.92,73.08
47458,25.29,55.71
47459,0,81
47460,0,81
47461,0,81
47462,0,81
47463,28.53,52.47
47464,18,63
47465,0,81
47466,0,81
47467,0,81
47468,46.53,34.47
47469,25.29,55.71
47470,8.82,72.18
47471,6.39,74.61
47472,0,81
47473,0,81
47474,0,81
47475,19.62,61.38
47476,36.54,44.46
47477,21.15,59.85
47478,9,72
47479,0,81
47480,0,81
47481,0,81
47482,0,81
47483,0,81
47484,0,81
47485,7.83,73.17
47486,8.91,72.09
47487,0,81
47488,0,81
47489,0,81
47490,0,81
47491,0,81
47492,0,81
47493,0,81
47494,0,81
47495,0,81
47496,0,81
47497,0,81
47498,0,81
47499,0,81
47500,0,81
47501,0,81
47502,20.52,60.48
47503,53.55,27.45
47504,80.19,0.810000000000002
47505,66.96,14.04
47506,18,63
47507,0,81
47508,0,81
47509,0,81
47510,0,81
47511,0,81
47512,0,81
47513,49.86,31.14
47514,62.37,18.63
47515,34.29,46.71
47516,0,81
47517,24.57,56.43
47518,9,72
47519,0,81
47520,0,81
47521,0,81
47522,0,81
47523,0,81
47524,0,81
47525,0,81
47526,0,81
47527,0,81
47528,0,81
47529,0,81
47530,0,81
47531,0,81
47532,0,81
47533,17.1,63.9
47534,0,81
47535,0,81
47536,0,81
47537,35.1,45.9
47538,48.96,32.04
47539,44.55,36.45
47540,63.9,17.1
47541,69.93,11.07
47542,76.41,4.59
47543,75.96,5.03999999999999
47544,75.06,5.94
47545,72.99,8.00999999999999
47546,20.88,60.12
47547,46.53,34.47
47548,62.28,18.72
47549,26.73,54.27
47550,18.63,62.37
47551,46.08,34.92
47552,8.73,72.27
47639,8.91,72.09
47640,46.44,34.56
47641,33.57,47.43
47642,71.1,9.90000000000001
47643,73.71,7.28999999999999
47644,76.86,4.14
47645,78.21,2.78999999999999
47646,78.48,2.52
47647,74.52,6.47999999999999
47648,50.22,30.78
47649,63.63,17.37
47650,59.22,21.78
47651,77.85,3.15000000000001
47652,77.31,3.68999999999998
47653,76.23,4.77000000000001
47654,69.66,11.34
47655,30.42,50.58
47656,0,81
47657,0,81
47658,4.41,76.59
47659,76.14,4.86
47660,77.76,3.23999999999999
47661,66.69,14.31
47662,73.8,7.2
47663,76.23,4.77000000000001
47664,75.24,5.76000000000001
47665,68.22,12.78
47666,36.63,44.37
47667,0,81
47668,7.83,73.17
47669,57.24,23.76
47670,71.64,9.36
47671,52.47,28.53
47672,73.26,7.73999999999999
47673,74.88,6.12
47674,66.78,14.22
47675,70.29,10.71
47676,74.79,6.21000000000001
47677,76.68,4.32000000000001
47678,58.68,22.32
47679,76.14,4.86
47680,77.31,3.69000000000001
47681,73.71,7.28999999999999
47682,72.09,8.91
47683,77.13,3.87
47684,57.96,23.04
47685,59.94,21.06
47686,57.51,23.49
47687,76.5,4.50000000000001
47688,59.76,21.24
47689,68.31,12.69
47690,69.57,11.43
47691,44.82,36.18
47692,66.78,14.22
47693,76.14,4.86
47694,77.67,3.33
47695,71.01,9.98999999999999
47696,73.53,7.47
47697,69.39,11.61
47698,51.48,29.52
47699,74.61,6.39
47700,77.67,3.33
47701,63.18,17.82
47702,17.64,63.36
47703,59.4,21.6
47704,58.5,22.5
47705,75.6,5.40000000000001
47706,76.41,4.59
47707,54.18,26.82
47708,48.6,32.4
47709,64.44,16.56
47710,78.57,2.43000000000001
47711,74.52,6.48000000000002
47712,72.9,8.10000000000001
47713,73.53,7.47
47714,77.58,3.42
47715,74.16,6.84
47716,63.45,17.55
47717,49.32,31.68
47718,71.46,9.54000000000001
47719,63.81,17.19
47720,75.96,5.04000000000001
47721,72.36,8.64
47722,69.12,11.88
47723,72.18,8.82000000000001
47724,74.16,6.83999999999999
47725,76.14,4.86000000000001
47726,76.32,4.68000000000001
47727,72.99,8.01000000000001
47728,61.29,19.71
47729,64.26,16.74
47730,74.97,6.03
47731,64.08,16.92
47732,41.76,39.24
47733,56.16,24.84
47734,69.66,11.34
47735,0,81
47736,5.76,75.24
47737,12.78,68.22
47738,48.51,32.49
47739,41.4,39.6
47740,58.32,22.68
47741,68.76,12.24
47742,70.38,10.62
47743,68.4,12.6
47744,14.85,66.15
47745,56.88,24.12
47746,56.79,24.21
47747,33.03,47.97
47748,23.67,57.33
47749,75.51,5.48999999999999
47750,56.7,24.3
47751,41.31,39.69
47752,41.94,39.06
47753,61.02,19.98
47754,40.86,40.14
47755,80.1,0.900000000000006
47756,66.24,14.76
47757,42.84,38.16
47758,44.55,36.45
47759,70.47,10.53
47760,69.84,11.16
47761,74.16,6.84
47762,79.47,1.53000000000002
47763,79.92,1.08
47764,61.38,19.62
47765,30.87,50.13
47766,78.21,2.79000000000001
47767,63.09,17.91
47768,77.4,3.60000000000001
47769,34.47,46.53
47770,20.7,60.3
47771,58.32,22.68
47772,73.08,7.92
47773,62.64,18.36
47774,42.57,38.43
47775,79.92,1.08000000000001
47776,56.43,24.57
47777,63.99,17.01
47778,68.85,12.15
47779,77.76,3.24000000000001
47780,71.01,9.99000000000001
47781,79.83,1.16999999999999
47782,79.83,1.17
47783,80.19,0.810000000000016
47784,70.74,10.26
47785,66.96,14.04
47786,76.86,4.14
47787,79.2,1.80000000000001
47788,45.27,35.73
47789,41.4,39.6
47790,53.46,27.54
47791,48.33,32.67
47792,23.4,57.6
47793,53.82,27.18
47794,60.21,20.79
47795,62.1,18.9
47796,51.12,29.88
47797,40.41,40.59
47798,61.65,19.35
47799,51.21,29.79
47800,72.36,8.64
47801,58.14,22.86
47802,49.59,31.41
47803,65.79,15.21
47804,41.49,39.51
47805,40.59,40.41
47806,76.68,4.32000000000001
47807,76.95,4.05000000000001
47808,75.78,5.22
47809,74.79,6.21000000000001
47810,75.24,5.76000000000002
47811,68.31,12.69
47812,67.14,13.86
47813,66.69,14.31
47814,68.04,12.96
47815,44.73,36.27
47816,51.57,29.43
47817,66.51,14.49
47818,73.71,7.29000000000001
47819,31.86,49.14
47820,0,81
47821,0,81
47822,11.79,69.21
47823,45.81,35.19
47824,53.46,27.54
47825,74.07,6.92999999999999
47826,75.96,5.04000000000001
47827,75.51,5.49000000000001
47828,31.86,49.14
47829,30.42,50.58
47830,49.5,31.5
47831,40.77,40.23
47832,76.77,4.22999999999999
47833,61.56,19.44
47834,68.04,12.96
47835,51.03,29.97
47836,73.53,7.46999999999998
47837,57.78,23.22
47838,70.65,10.35
47839,78.03,2.97
47840,75.15,5.84999999999999
47841,77.67,3.33
47842,76.05,4.95
47843,70.47,10.53
47844,48.96,32.04
47845,74.97,6.03
47846,51.57,29.43
47847,74.61,6.39000000000001
47848,79.02,1.97999999999999
47849,77.31,3.69
47850,78.3,2.7
47851,78.39,2.61000000000001
47852,77.58,3.42
47853,78.03,2.97000000000001
47854,78.66,2.34
47855,78.84,2.16000000000001
47856,78.48,2.52000000000001
47857,79.47,1.53
47858,75.24,5.76000000000001
47859,79.83,1.16999999999999
47860,61.92,19.08
47861,40.95,40.05
47862,39.42,41.58
47863,62.46,18.54
47864,76.05,4.95
47865,63,18
47866,79.29,1.70999999999999
47867,79.29,1.70999999999999
47868,64.98,16.02
47869,49.95,31.05
47870,40.41,40.59
47871,15.48,65.52
47872,43.29,37.71
47873,79.74,1.25999999999999
47874,79.02,1.97999999999999
47875,62.55,18.45
47876,70.11,10.89
47877,69.57,11.43
47878,67.68,13.32
47879,75.87,5.13
47880,67.86,13.14
47881,78.3,2.7
47882,79.47,1.52999999999999
47883,78.03,2.97
47884,34.38,46.62
47885,79.2,1.80000000000001
47886,29.07,51.93
47887,74.61,6.39
47888,44.46,36.54
47889,17.73,63.27
47890,49.5,31.5
47891,14.31,66.69
47892,61.2,19.8
47893,20.97,60.03
47894,63.18,17.82
47895,61.47,19.53
47896,61.47,19.53
47897,18,63
47898,24.66,56.34
47899,41.85,39.15
47900,0,81
47901,0,81
47902,0,81
47903,0,81
47904,0,81
47905,0,81
47906,0,81
47907,20.88,60.12
47908,51.66,29.34
47909,21.69,59.31
47910,57.6,23.4
47911,9,72
47912,0,81
47913,0,81
47914,26.37,54.63
47915,0,81
47916,44.46,36.54
47917,77.4,3.59999999999999
47918,25.92,55.08
47919,65.07,15.93
47920,69.39,11.61
47921,68.58,12.42
47922,77.67,3.33
47923,77.76,3.23999999999999
47924,77.31,3.69
47925,59.85,21.15
47926,8.1,72.9
47987,12.33,68.67
47988,10.53,70.47
47989,11.34,69.66
47990,12.6,68.4
47991,13.41,67.59
47992,0,81
47993,0,81
47994,0,81
47995,0,81
47996,0,81
47997,0,81
47998,0,81
47999,0,81
48000,0,81
48001,0,81
48002,8.82,72.18
48003,0,81
48004,0,81
48005,26.46,54.54
48006,63.36,17.64
48007,25.65,55.35
48008,17.01,63.99
48009,0,81
48010,32.31,48.69
48011,53.82,27.18
48012,53.1,27.9
48013,29.34,51.66
48014,57.42,23.58
48015,52.11,28.89
48016,25.29,55.71
48017,36.54,44.46
48018,44.19,36.81
48019,8.64,72.36
48020,25.65,55.35
48021,38.97,42.03
48022,57.69,23.31
48023,53.73,27.27
48024,40.95,40.05
48025,15.3,65.7
48026,12.33,68.67
48027,32.85,48.15
48028,6.84,74.16
48029,0,81
48030,0,81
48031,0,81
48032,0,81
48033,26.82,54.18
48034,20.61,60.39
48035,36.36,44.64
48036,12.96,68.04
48037,0,81
48038,17.01,63.99
48039,5.94,75.06
48040,44.46,36.54
48041,48.78,32.22
48042,15.12,65.88
48043,0,81
48044,31.77,49.23
48045,31.41,49.59
48046,21.96,59.04
48047,41.58,39.42
48048,31.5,49.5
48049,25.65,55.35
48050,17.64,63.36
48051,20.61,60.39
48052,16.83,64.17
48053,0,81
48054,20.16,60.84
48055,19.44,61.56
